Datum;Region;Kundenpünktlichkeit KPP;KPP FV;KPP RV;KAP;KAP FV;KAP RV;ZPK;ZPK FV;ZPK RV;KCOR;cor;Schlüssel
2021-10-27;RSD;86.3665010705;83.9759338795;88.8349834717;87.3432385352;85.1021394902;89.35364837;85.9350520027;86.0580448065;85.875574524;92.1253935376;96.7814036656;2021-10-27 00:00:00-RSD
2021-10-29;NETZ;93.7015157846;90.6986127338;95.5783985435;94.2099389847;91.3974957727;95.8026152562;91.5209508813;91.0093657337;91.6120772947;97.236209375;98.6662249808;2021-10-29 00:00:00-NETZ
2021-10-29;RSD;93.2509419159;90.8991677338;95.6929523324;93.526807429;91.0912211104;95.7186922057;90.9470842333;89.8884134299;91.4639987142;95.6643148784;97.2682489924;2021-10-29 00:00:00-RSD
2021-10-29;RWT;92.8195070059;92.6999919306;92.9732588001;93.5243747675;93.3799726854;93.7027735798;89.0292121726;91.1425120773;88.4349273197;97.8380489805;98.4509161724;2021-10-29 00:00:00-RWT
2021-10-30;RSD;91.9306446939;92.4360443256;91.3393777534;93.3783932632;92.8802897385;93.8263538325;90.7429378531;90.6323328786;90.7946428571;97.1731213982;98.5102420857;2021-10-30 00:00:00-RSD
2021-10-31;RSD;89.9468698518;85.2854048627;95.7593805453;93.0109028075;89.7368500305;96.0643060926;91.4676912722;89.1026490066;92.6795045809;92.7594208691;97.0073664825;2021-10-31 00:00:00-RSD
2021-10-31;RWT;94.3931207092;93.8971111953;95.184100592;94.8483827309;94.0028803414;96.0824007152;92.3324860353;93.2204414083;92.0538055578;99.0448428679;99.1960224267;2021-10-31 00:00:00-RWT
2021-11-08;NETZ;90.7303915501;88.9428173561;91.8599159785;91.6849457134;89.9864599343;92.6563473825;89.8722735473;89.3485174815;89.9663640116;97.1294464407;98.7755281304;2021-11-08 00:00:00-NETZ
2021-11-08;RSD;86.9344471366;86.5211218325;87.3583643985;87.619491229;86.3140106057;88.8086315531;84.1943231441;83.196369637;84.6876019576;95.6524423686;96.7815049864;2021-11-08 00:00:00-RSD
2021-11-09;ROT;93.509533012;90.1072531597;94.6749036485;93.8196186241;90.448982458;94.8207869185;92.5875943446;91.4965576592;92.6989924433;96.7556100205;98.8253741981;2021-11-09 00:00:00-ROT
2021-11-10;RME;88.5367036392;85.8407918744;91.2558748119;89.4895182841;87.0037559038;91.7682307225;89.4011118512;86.5594868903;90.0322479649;95.6764211088;98.007644691;2021-11-10 00:00:00-RME
2021-11-11;RSD;89.4861282602;87.4165887607;91.5824001317;89.936091238;86.7284553347;92.7977918046;89.1117978746;88.7034233048;89.3124191462;95.8842703079;97.3755656109;2021-11-11 00:00:00-RSD
2021-11-11;RWT;83.2185079397;82.5101419977;83.9475729723;86.7699268573;86.2485623421;87.2686807501;84.4098351588;86.8379310345;83.8008371964;96.0130876918;98.0447511501;2021-11-11 00:00:00-RWT
2021-11-13;RWT;87.9426953967;84.7275519555;92.7832234033;89.1130523457;86.254684789;92.9419593013;87.09597643;84.2614410906;88.0133538171;98.3539036002;98.9092544698;2021-11-13 00:00:00-RWT
2021-09-23;RME;90.0676021581;85.9070378034;94.2012872337;90.4572588733;86.424999128;94.1129863262;88.9891397904;83.8951726074;90.1103286385;95.5593782627;97.8578445353;2021-09-23 00:00:00-RME
2021-09-14;NETZ;92.005748932;87.4848452144;94.8154749581;92.5733158733;88.2632758222;94.9970858825;90.4844457999;88.3365007979;90.8639742637;96.8084757182;98.7976471198;2021-09-14 00:00:00-NETZ
2021-09-14;RSD;92.3927277973;91.5641644867;93.232570193;93.0604093422;92.4750031554;93.586220519;90.6758360302;90.474025974;90.7762520194;96.3170624777;97.6597659766;2021-09-14 00:00:00-RSD
2021-09-14;RWT;90.7948718421;89.8561227458;92.0014882618;91.1882276367;90.3050919462;92.2742304385;87.3012949562;88.9579811039;86.8371874347;98.5924801736;98.9276876547;2021-09-14 00:00:00-RWT
2021-09-15;ROT;91.2579630217;83.5334407371;93.9058080476;92.2715981306;85.170902533;94.3742185871;91.9097468154;90.1384196965;92.0898966371;95.1270646131;98.7625940116;2021-09-15 00:00:00-ROT
2021-09-15;RWT;83.3831155034;83.4448210717;83.3026855764;84.5863788621;84.6700999716;84.4817455866;79.9723028875;84.0671267252;78.8284732931;97.1297467671;98.1071395755;2021-09-15 00:00:00-RWT
2021-09-18;RWT;89.49350119;87.9639440043;91.9411158063;91.3319994137;89.2802134478;94.3903556158;91.5739119864;89.3090815273;92.2719465649;99.2515255607;98.8649748367;2021-09-18 00:00:00-RWT
2021-08-05;ROT;96.2182901778;91.8369249515;97.7074374937;96.9970251727;93.5029122776;98.0203449797;96.2415071196;94.407130018;96.4207352769;97.5571166513;99.1211721528;2021-08-05 00:00:00-ROT
2021-08-06;NETZ;93.9808917124;90.5959223866;96.0852292118;94.7727213311;91.6122012107;96.5531382014;92.1337416394;89.5675378065;92.5940936327;96.8044911063;98.8506557608;2021-08-06 00:00:00-NETZ
2021-08-06;RME;92.210572115;90.3383268943;94.0847542198;93.0090501951;91.3229910301;94.5515345947;90.9370582813;89.068649563;91.3518054947;97.2288549815;98.9531878701;2021-08-06 00:00:00-RME
2021-08-06;RWT;93.9802447987;93.2844543816;94.970452887;94.2202370861;93.6727451829;94.9703966878;90.8035746043;91.3991025952;90.6109367645;97.5436397162;99.0594059406;2021-08-06 00:00:00-RWT
2021-08-07;NETZ;92.7181421138;89.3226165715;95.3730562605;94.5653873647;90.9293916718;96.9699080655;93.7592816544;91.8783990808;94.1119049329;97.1451886391;99.0354460675;2021-08-07 00:00:00-NETZ
2021-08-09;RME;90.6124983;88.9243711568;92.2798617581;91.2499786631;89.3471481001;92.9911246042;89.5256410256;87.0176503812;90.082116674;96.6156622936;98.5238296078;2021-08-09 00:00:00-RME
2021-08-10;NETZ;92.8116248921;89.0044362041;95.21008969;93.9029363485;90.4585060389;95.8653961307;91.2029099224;88.95663378;91.606307021;96.8979628192;98.6584728728;2021-08-10 00:00:00-NETZ
2021-08-10;RWT;90.9132565498;88.9468537758;93.761094;92.1783689834;90.7892344268;94.086423916;87.8091903588;88.9146948941;87.4575344636;98.0360160604;98.317965346;2021-08-10 00:00:00-RWT
2021-05-15;RME;96.4259685442;95.5831524237;97.4007070144;96.7932571333;96.1102817432;97.4815390053;95.7051889331;95.5417811985;95.7449799197;99.6431655566;99.5140343527;2021-05-15 00:00:00-RME
2021-05-15;ROT;98.173552616;96.5920450029;98.8915748213;98.4905698339;97.1257734558;98.9983648368;97.0425540777;97.3968596946;97.0047630754;98.8196854986;99.6674442063;2021-05-15 00:00:00-ROT
2021-05-16;RME;95.0655445405;92.7256043605;97.7350019657;95.4360357622;93.1146550582;97.7507582837;95.1097829679;91.9075642111;95.8862843063;98.2250655393;99.0913417853;2021-05-16 00:00:00-RME
2021-05-17;RME;89.1643961808;84.8791251794;93.4439826339;90.3875303147;86.4664093738;93.9551959047;90.2516238788;86.8645179692;90.9988673546;96.693967863;98.6011711126;2021-05-17 00:00:00-RME
2021-05-17;RWT;87.8557478047;85.9144138236;90.3506938113;88.0699296847;85.9186070577;90.717807938;86.8808492201;87.0124131082;86.8441396509;97.5430911754;98.2952983228;2021-05-17 00:00:00-RWT
2021-05-18;ROT;94.8773923351;87.5453564457;97.3735911176;95.4754351982;88.5560364676;97.5201843862;95.2688008941;92.0872925014;95.5949419082;96.5383302549;99.1652208538;2021-05-18 00:00:00-ROT
2021-05-20;RME;93.3010145001;90.7877454307;95.8126190506;94.1669955972;92.0235310842;96.1249973429;92.4159378537;89.2633304819;93.1099428787;97.4369636683;98.6767728674;2021-05-20 00:00:00-RME
2021-09-07;NETZ;91.2647003546;87.1460083466;93.7703754173;92.1261219269;88.3769664418;94.1770404243;90.5812354466;88.8302981348;90.8891974272;96.6941068977;98.881639437;2021-09-07 00:00:00-NETZ
2021-09-07;RME;86.36862757;81.9832727373;90.6879476745;87.5786114738;83.4887752543;91.218212752;88.0905014268;83.9126074499;88.9942357754;95.3251743684;98.2175562533;2021-09-07 00:00:00-RME
2021-09-08;RME;91.9528202675;88.8663600021;95.0488211613;92.7343365823;90.1330241352;95.1029084186;90.1588950836;87.2321328081;90.8019287834;96.6537465539;98.4048492583;2021-09-08 00:00:00-RME
2021-09-08;RWT;89.2739803879;88.4107904905;90.3905742574;89.7457323968;89.3045635942;90.2890522419;87.6451790029;89.5473933649;87.1082517778;98.0065381175;98.9057471264;2021-09-08 00:00:00-RWT
2021-09-09;RME;89.8163487801;86.9900851153;92.6476187646;90.5498316843;88.1417104767;92.7467360658;87.9174776967;83.1235955056;88.9730331519;96.6870334139;98.4006141642;2021-09-09 00:00:00-RME
2021-09-09;ROT;95.5972966374;90.994766646;97.1945297931;95.9617047759;91.6919528359;97.2477385198;94.3340072356;92.1052332196;94.5639746449;96.6991987029;99.032748773;2021-09-09 00:00:00-ROT
2021-09-10;ROT;92.6083769879;87.1586620452;94.4931041433;93.526337858;88.5533787993;95.0258076842;92.2798502527;89.9882867626;92.5168739417;97.0537534668;99.0235133386;2021-09-10 00:00:00-ROT
2021-09-11;RME;90.2041117683;86.7045505904;94.6314834198;90.835660723;87.5483727894;94.3689934608;90.0666350111;87.0138121547;90.7873353332;97.2622948432;98.6981695257;2021-09-11 00:00:00-RME
2021-09-12;NETZ;94.4445980201;92.1286843577;96.2580235948;95.1114884507;92.7527561132;96.6751556493;94.0710280596;92.7579252865;94.3204693243;97.5911797341;99.1450558511;2021-09-12 00:00:00-NETZ
2021-09-12;RSD;92.5573666676;91.0821674491;94.3638836263;94.1035314247;92.7661361186;95.3452373399;92.6454340474;93.7422236929;92.0786593707;93.2447453868;96.7607589079;2021-09-12 00:00:00-RSD
2021-09-13;NETZ;93.3262033655;89.4941409434;95.7138165115;93.9687808973;90.3424412708;96.017077473;91.6815682681;90.1131663268;91.957914186;96.8566061513;98.8921135866;2021-09-13 00:00:00-NETZ
2021-11-22;RSD;92.715023012;92.5091846346;92.926655469;93.0819440112;92.1094207493;93.9608593361;90.658668396;92.6551499348;89.6681759379;97.6544935465;97.9260595131;2021-11-22 00:00:00-RSD
2021-11-24;RSD;91.6777475382;87.8513947258;95.6087502627;92.5067388357;88.7596540172;95.8421592601;90.3385427894;88.9495412844;91.019434629;92.448615087;96.1677186655;2021-11-24 00:00:00-RSD
2021-11-26;NETZ;85.9837930638;80.6412085714;89.3428831512;86.5389594202;81.2955223748;89.5170187628;87.1079068508;84.7684846781;87.5341114255;95.4606698561;98.2300281935;2021-11-26 00:00:00-NETZ
2021-11-27;RSD;95.5446779382;95.2668375906;95.8862761735;96.5728156802;96.0179692773;97.0904178425;92.867786391;94.6058201058;92.0287356322;98.8569583715;98.7569060773;2021-11-27 00:00:00-RSD
2021-06-08;NETZ;91.087403925;85.8511366665;94.3333448015;92.2451311951;87.2376045644;95.0595795469;90.2774550194;88.1119688281;90.6602999857;96.0684537247;98.4491575887;2021-06-08 00:00:00-NETZ
2021-06-09;NETZ;93.6881575134;91.339074362;95.1483866008;94.5608945368;92.3158826864;95.826689113;91.9888226528;90.873755126;92.1867631192;97.2794333073;98.8177716735;2021-06-09 00:00:00-NETZ
2021-06-10;RWT;89.530223729;88.0763070934;91.4034463047;90.3721699188;88.9371834011;92.1342841927;87.7790445168;88.6878425511;87.5258225739;97.4868017925;97.9434923576;2021-06-10 00:00:00-RWT
2021-12-27;ROT;97.3419556877371;95.3159143606957;98.0280991756969;97.6313577921867;95.642047808937;98.2198515605433;96.802058955008;96.0799886941775;96.8761271056218;97.9384450620894;99.2021088136506;2021-12-27 00:00:00-ROT
2021-06-12;ROT;95.6778445261;88.9038164967;98.6572871427;96.6989192535;90.1562193568;99.0629204287;96.359655133;93.704648355;96.6370014189;97.8411249773;99.325209167;2021-06-12 00:00:00-ROT
2021-12-27;RSD;97.1981701628949;96.4490884741456;97.9599547832014;97.7263014053072;96.7417310016526;98.613283993756;96.0800865800866;96.7258064516129;95.7540716612378;99.1238009528669;98.4147952443857;2021-12-27 00:00:00-RSD
2021-06-13;NETZ;95.6535569899;93.0338487821;97.7405096737;96.2837800485;93.7087271769;98.0184209602;95.5300468565;93.9273375892;95.8419268093;98.4188513895;99.2971653042;2021-06-13 00:00:00-NETZ
2021-12-28;RSD;95.5615553233645;95.4867363797038;95.6369825799355;95.8518539475029;94.8608649598749;96.7463924762761;94.4207727371391;95.3656330749354;93.9426283099052;99.3707696664301;98.9768683274021;2021-12-28 00:00:00-RSD
2021-06-13;RWT;97.136293931;96.5533489652;98.1027948077;97.4887691111;96.7436130187;98.6179709735;96.0130101704;95.4947643979;96.1878643349;99.7691189249;99.3205752463;2021-06-13 00:00:00-RWT
2021-01-20;NETZ;94.4003185728;93.598632123;94.9083283959;94.9373223492;93.9852986452;95.4876676611;92.4204911589;93.6094890511;92.2078846731;97.4929910516;98.9717950303;2021-01-20 00:00:00-NETZ
2021-01-23;RSD;94.9694496033;95.338082558;94.5740185576;94.9768660507;96.1439026083;94.012658389;92.031679698;95.4125475285;90.6930748965;97.5654098663;98.8687782805;2021-01-23 00:00:00-RSD
2021-01-23;RWT;94.77185619;94.3573767227;95.4571498403;95.658404489;95.6371450239;95.6891583747;93.0172058255;94.2107438017;92.5692191793;98.8445159437;99.2617372246;2021-01-23 00:00:00-RWT
2021-01-24;ROT;98.5192132736;96.9211624583;99.2455030232;98.9223093803;97.1188145746;99.5968466081;97.4610082483;96.9210373805;97.5206898761;99.1144589819;99.6275724789;2021-01-24 00:00:00-ROT
2021-01-25;NETZ;85.4338751294;78.7957509754;89.6070697639;87.1125080811;81.1681946569;90.441415868;85.1307695734;81.5503330866;85.7647949353;94.6105769397;98.2362595851;2021-01-25 00:00:00-NETZ
2021-01-25;ROT;90.3530206167;84.6778284996;92.2885887924;90.8461228639;85.7721569462;92.3430030604;90.4006867406;87.0502008032;90.7404724501;95.321969492;98.758238339;2021-01-25 00:00:00-ROT
2021-01-25;RSD;89.5425532699;87.1915568997;91.588901695;92.1594081474;90.3745297213;93.5124058858;88.7601431981;89.3113207547;88.5446329768;97.2825081583;98.3447488584;2021-01-25 00:00:00-RSD
2021-02-17;NETZ;95.3566221799;93.349987321;96.6174858608;95.898322909;93.9874626111;96.9867113504;94.2450884523;93.7466554573;94.3344318792;98.1826621026;99.2879275671;2021-02-17 00:00:00-NETZ
2021-04-18;NETZ;97.1974972119;95.0185568883;98.9215874364;97.8703619008;95.8988076159;99.1742485827;97.1821600296;96.0634411924;97.3946905122;98.4232002106;99.5715845194;2021-04-18 00:00:00-NETZ
2021-04-19;NETZ;93.1518966672;87.9637497174;96.3703041199;93.9268225479;88.9883293841;96.6837797633;92.8104147881;89.5563697858;93.3845057349;96.9809850977;99.0201552622;2021-04-19 00:00:00-NETZ
2021-04-21;RME;92.9065189149;93.0209884069;92.7902535939;93.6917146922;93.6577375806;93.7235081783;90.5327536541;90.9510686164;90.4348255431;97.6150813531;98.7885128067;2021-04-21 00:00:00-RME
2021-04-21;ROT;94.0091377188;88.1690516483;95.9332581956;95.0025066213;88.9488860851;96.724694116;94.1371131234;92.2310798684;94.3264590515;96.9279360592;99.0596262237;2021-04-21 00:00:00-ROT
2022-01-04;RSD;95.9544197847651;96.2553975770109;95.6405538034676;96.5056212613679;96.4567214394492;96.5509989510323;94.7972493345164;95.8800904977376;94.2315096251267;98.8221986809124;99.3339253996448;2022-01-04 00:00:00-RSD
2021-04-23;RSD;94.8882604807;93.3197579775;96.5350649032;94.6750856133;92.6221095886;96.5419761929;94.3967756901;95.8431786217;93.6848390447;95.9293414189;98.2878297085;2021-04-23 00:00:00-RSD
2021-04-24;RSD;95.045105111;93.6244805963;96.8513558788;95.7305000664;94.8675422984;96.5554795005;94.4089210649;95.2446808511;93.9986072423;97.2533736922;98.4995159729;2021-04-24 00:00:00-RSD
2021-01-08;NETZ;95.5169214294;93.0859506578;97.0377251827;96.0716397176;93.7630066068;97.3801543562;94.5344601247;93.7934782609;94.6682897218;98.2260254004;99.3370023218;2021-01-08 00:00:00-NETZ
2021-01-09;ROT;98.2975514923;96.0924713909;99.2958014709;98.7301092304;97.1282255813;99.3240873789;97.6666986854;96.7246313964;97.7655103402;99.0239682799;99.5529982405;2021-01-09 00:00:00-ROT
2021-01-09;RSD;93.9633510119;93.6831211392;94.2565498061;95.499492449;94.8185267053;96.0566614574;92.4843497032;93.0238095238;92.2710843373;98.4366562856;98.8235294118;2021-01-09 00:00:00-RSD
2021-01-10;RME;98.2802209503;97.5735107673;99.1877923826;98.3314663354;97.5613538408;99.1781034997;97.4592944369;96.7737492974;97.6233604628;98.9272463751;99.4566188825;2021-01-10 00:00:00-RME
2021-01-11;RWT;92.092768035;92.3050978358;91.8049428599;93.3525632911;93.8040175217;92.771514307;88.9324000436;91.7546541025;88.0557221389;97.190103016;98.413267593;2021-01-11 00:00:00-RWT
2021-01-12;ROT;93.3710940144;89.2264666512;94.7617476609;94.0633113216;90.3098708084;95.1599911706;92.0616139299;90.8321698662;92.1838437292;96.7730311166;98.9895075285;2021-01-12 00:00:00-ROT
2021-01-12;RSD;94.0000696426;94.2550948257;93.7791393237;94.3743687292;94.6801449324;94.1411023657;90.7487205732;91.7252010724;90.3569379706;97.7978935817;98.6322987901;2021-01-12 00:00:00-RSD
2021-01-13;RSD;90.3096814703;92.9227047002;88.1135369397;93.0616972602;93.9172009142;92.4061038483;88.4947089947;92.3961748634;86.8974645787;97.2496346523;98.1759656652;2021-01-13 00:00:00-RSD
2021-01-14;RWT;89.2936274851;88.823897973;89.926865752;89.9534194148;89.7563184076;90.2060011913;85.0900891111;88.7381826526;83.9582087427;96.2043390106;98.1716517263;2021-01-14 00:00:00-RWT
2021-05-11;RSD;93.1389458155;91.0273350067;95.3242783766;92.8402064758;90.518139298;94.9217910654;91.5211542883;91.9895688456;91.2897629681;94.4051406561;98.1227106227;2021-05-11 00:00:00-RSD
2021-05-12;ROT;95.9155764096;90.4686939506;97.7751606727;96.438671808;90.5247607368;98.2013721852;95.3243912779;92.4401757868;95.6216974515;97.7652862665;99.2616644314;2021-05-12 00:00:00-ROT
2021-05-13;RWT;92.8176197993;90.7844593333;96.108774379;93.4843931923;91.5150568122;96.3474592171;93.2731038878;92.3293063133;93.579891901;98.3568145291;98.7575626621;2021-05-13 00:00:00-RWT
2021-05-14;RWT;90.4819495675;87.7755933835;93.9035220067;92.9795041456;91.5067642926;94.6876879455;91.1509255761;91.9467558197;90.9291629287;97.8112826099;98.4893074357;2021-05-14 00:00:00-RWT
2021-02-23;NETZ;92.1035350638;90.5192907219;93.0668926515;94.654517752;93.3430093093;95.3762400268;93.020455537;92.1522357876;93.1729003919;97.7223154343;99.0886987679;2021-02-23 00:00:00-NETZ
2021-02-23;RME;94.6336265318;92.7786743355;96.471347551;95.3232054861;93.6098526051;96.8819088486;92.839185212;91.1713404375;93.215587621;97.7598963125;99.1051525381;2021-02-23 00:00:00-RME
2021-02-24;NETZ;96.0523396043;94.7510487176;96.8642487288;96.6203432189;95.471795985;97.2710539591;94.4303336883;94.1245233206;94.4848381869;98.2261269419;99.2319149305;2021-02-24 00:00:00-NETZ
2021-02-24;RSD;92.4290463778;93.239178366;91.7195784268;95.2098461818;95.481020651;95.0004801333;93.1186770428;93.2215650591;93.0776487663;97.4092618574;98.3615221987;2021-02-24 00:00:00-RSD
2021-02-26;ROT;97.0193320856;94.3355940662;97.9222750245;97.6421043065;95.0338981416;98.405736545;96.1509345919;94.6447791752;96.3020185424;97.8870246007;99.2620624409;2021-02-26 00:00:00-ROT
2021-02-26;RWT;93.893965995;92.3119555912;96.0161447931;94.6764881296;93.4967343875;96.1755720994;91.5569501686;91.9498535046;91.4345781272;98.2989481635;99.064074874;2021-02-26 00:00:00-RWT
2021-02-27;RSD;95.7722061251;94.10182073;97.5767861989;96.3273714765;94.666481267;97.6985236913;93.6621621622;93.7911512845;93.6109852775;98.0751341238;99.3177942013;2021-02-27 00:00:00-RSD
2021-02-27;RWT;91.3925874357;87.8592525673;97.1428095999;94.096582394;91.9217537216;97.0844286048;94.7066987539;93.7279590843;95.0700207938;99.1602958687;99.1877465769;2021-02-27 00:00:00-RWT
2021-02-28;NETZ;97.7656682537;97.0111826491;98.3632441972;98.4352530423;97.4122715232;99.1196324359;96.9400360347;96.9378643756;96.9404592821;99.2268822932;99.5718116395;2021-02-28 00:00:00-NETZ
2021-02-09;RWT;93.3537386579;94.2748408385;92.1074835331;94.1066005042;94.946120966;93.019488024;89.6841499507;92.9892251261;88.6457793143;97.2132323797;98.8020740211;2021-02-09 00:00:00-RWT
2021-02-11;RME;85.3209343943;81.8509302611;88.7666465898;86.6810749905;83.0681603462;89.9816173161;85.8007284079;80.8483146067;86.9265644955;94.3198007099;97.0902287171;2021-02-11 00:00:00-RME
